Plot_ID,Tree_species,Species_code,Species,Origin,Site_index,Stand_age,Height,DBH,Tree_density,Growing_stock,AGB,Temp_annual,Precip_annual,CEC_Soil
991,Pinus sylvestris,pisy,pine,Natural,9,190,19.9,37,195,191,89.8,-3.3000000516573587,586,46.5
992,Pinus sylvestris,pisy,pine,Natural,9,210,20.2,38.2,149,159,75,-3.3000000516573587,586,46.5
993,Pinus sylvestris,pisy,pine,Natural,9,230,20.4,39.1,108,122,57.6,-3.3000000516573587,586,46.5
995,Pinus sylvestris,pisy,pine,Natural,8,30,10,8.9,2605,93,42.599999999999994,-3.3000000516573587,586,46.5
996,Pinus sylvestris,pisy,pine,Natural,7,50,14.9,14.8,1146,253,66.1,-3.3000000516573587,586,46.5
997,Pinus sylvestris,pisy,pine,Natural,8,70,18.1,19.1,796,281,87.8,-3.3000000516573587,586,46.5
998,Pinus sylvestris,pisy,pine,Natural,8,90,20.1,22,661,299,107,-3.3000000516573587,586,46.5
999,Pinus sylvestris,pisy,pine,Natural,8,110,21.6,24.9,551,318,120.8,-3.3000000516573587,586,46.5
1000,Pinus sylvestris,pisy,pine,Natural,8,130,22.9,27.5,460,329,130.7,-3.3000000516573587,586,46.5
1001,Pinus sylvestris,pisy,pine,Natural,8,150,23.8,29.8,400,335,134.9,-3.3000000516573587,586,46.5
1002,Pinus sylvestris,pisy,pine,Natural,8,170,24.5,31,345,341,133.79999999999998,-3.3000000516573587,586,46.5
1003,Pinus sylvestris,pisy,pine,Natural,8,190,24.9,32.5,291,328,128.7,-3.3000000516573587,586,46.5
1004,Pinus sylvestris,pisy,pine,Natural,8,210,25.1,34.9,236,313,115.80000000000001,-3.3000000516573587,586,46.5
1005,Pinus sylvestris,pisy,pine,Natural,8,230,25.2,35.6,184,282,99.3,-3.3000000516573587,586,46.5
1006,Pinus sylvestris,pisy,pine,Natural,8,250,25.2,36.2,140,233,78.49999999999999,-3.3000000516573587,586,46.5
1007,Pinus sylvestris,pisy,pine,Natural,8,270,25.2,37.1,97,177,55.2,-3.3000000516573587,586,46.5
1008,Pinus sylvestris,pisy,pine,Natural,8,290,25.2,37.9,55,114,29.400000000000002,-3.3000000516573587,586,46.5
1010,Pinus sylvestris,pisy,pine,Natural,9,30,8.5,6.9,2778,54,28.199999999999996,-3.3000000516573587,586,46.5
1011,Pinus sylvestris,pisy,pine,Natural,9,50,11.6,11,1438,141,44.8,-3.3000000516573587,586,46.5
1012,Pinus sylvestris,pisy,pine,Natural,9,70,13.8,14.8,941,163,56.4,-3.3000000516573587,586,46.5
1013,Pinus sylvestris,pisy,pine,Natural,9,90,15.4,18.2,699,184,67,-3.3000000516573587,586,46.5
1014,Pinus sylvestris,pisy,pine,Natural,9,110,17.2,20.8,563,202,75.4,-3.3000000516573587,586,46.5
1015,Pinus sylvestris,pisy,pine,Natural,9,130,18.2,23.5,443,211,80.39999999999999,-3.3000000516573587,586,46.5
1016,Pinus sylvestris,pisy,pine,Natural,9,150,19,25.9,365,215,83.5,-3.3000000516573587,586,46.5
1017,Pinus sylvestris,pisy,pine,Natural,9,170,19.6,27.6,306,210,83,-3.3000000516573587,586,46.5
1018,Pinus sylvestris,pisy,pine,Natural,9,190,19.9,29,258,199,78.8,-3.3000000516573587,586,46.5
1019,Pinus sylvestris,pisy,pine,Natural,9,210,20.2,30.2,211,180,70.7,-3.3000000516573587,586,46.5
1020,Pinus sylvestris,pisy,pine,Natural,9,230,20.4,31.1,169,163,62.2,-3.3000000516573587,586,46.5
1021,Pinus sylvestris,pisy,pine,Natural,9,250,20.4,32,126,137,48.6,-3.3000000516573587,586,46.5
1022,Pinus sylvestris,pisy,pine,Natural,9,270,20.4,32.7,82,108,33.6,-3.3000000516573587,586,46.5
1025,Pinus sylvestris,pisy,pine,Natural,10,30,3.9,5.1,5730,37,20.299999999999997,-3.3000000516573587,586,46.5
1026,Pinus sylvestris,pisy,pine,Natural,10,50,7.4,7.4,3047,85,30.900000000000002,-3.3000000516573587,586,46.5
1027,Pinus sylvestris,pisy,pine,Natural,10,70,11.9,11.1,1385,125,40.9,-3.3000000516573587,586,46.5
1028,Pinus sylvestris,pisy,pine,Natural,10,90,13.6,14.8,861,142,48.400000000000006,-3.3000000516573587,586,46.5
1029,Pinus sylvestris,pisy,pine,Natural,10,110,14.8,17.5,657,148,53.800000000000004,-3.3000000516573587,586,46.5
1030,Pinus sylvestris,pisy,pine,Natural,10,130,15.7,19.5,519,156,57.7,-3.3000000516573587,586,46.5
1031,Pinus sylvestris,pisy,pine,Natural,10,150,16,22.4,397,153,59.89999999999999,-3.3000000516573587,586,46.5
1032,Pinus sylvestris,pisy,pine,Natural,10,170,16.2,24.1,337,147,59.8,-3.3000000516573587,586,46.5
1033,Pinus sylvestris,pisy,pine,Natural,10,190,16.3,25,281,136,56.3,-3.3000000516573587,586,46.5
1034,Pinus sylvestris,pisy,pine,Natural,10,210,16.3,26,227,124,50.6,-3.3000000516573587,586,46.5
1035,Pinus sylvestris,pisy,pine,Natural,10,230,16.3,26.2,182,110,43.9,-3.3000000516573587,586,46.5
1036,Pinus sylvestris,pisy,pine,Natural,10,250,16.3,26.3,151,85,34.1,-3.3000000516573587,586,46.5
1037,Pinus sylvestris,pisy,pine,Natural,10,270,16.3,26.5,103,70,23.1,-3.3000000516573587,586,46.5
1042,Pinus sylvestris,pisy,pine,Natural,5,26,14.5,13.3,1568,141.6,86.61,1.4166667312383652,451,32.5
1046,Pinus sylvestris,pisy,pine,Planted,6,21,9.7,10.8,2805,126.4,64.3,-0.7999999821186066,532,24.5
1048,Pinus sylvestris,pisy,pine,Natural,6,70,27.7,25.8,616,389.6,184.4,0.44583330551783246,443,37.5
1055,Betula spp,besp,birch,Natural,5,35,15.4,15.1,860,119.2,74.3,0.5208332985639572,432,46
1086,Pinus sylvestris,pisy,pine,Natural,7,16,5.2,7.7,9100,72.9,59.8,0.7708332240581512,535,32.5
1087,Pinus sylvestris,pisy,pine,Natural,8,10,2.7,2.5,3600,4.6,6.9,0.7708332240581512,535,32.5
1088,Quercus robur,quro,oak,Natural,8,15,4.2,3.9,5667,43.2,27.900000000000002,0.7708332240581512,535,32.5
1089,Pinus sylvestris,pisy,pine,Natural,7,15,5.3,6.8,10653,41.5,37.300000000000004,1.908333241008222,539,26.5
1091,Pinus sylvestris,pisy,pine,Natural,8,50,12.2,13,1450,107,65.9,-2.662500001490116,446,46.5
1092,Pinus sylvestris,pisy,pine,Natural,8,53,12.3,10.3,2700,162,80.2,-2.662500001490116,446,46.5
1093,Pinus sylvestris,pisy,pine,Natural,8,94,19.5,16.5,1444,309,159.1,-2.662500001490116,446,46.5
1094,Pinus sylvestris,pisy,pine,Natural,11,150,11.6,13,1075,104,51.099999999999994,-2.662500001490116,446,46.5
1095,Pinus sylvestris,pisy,pine,Natural,11,98,10.8,13.5,738,67,39.00000000000001,-2.662500001490116,446,46.5
1105,Pinus sylvestris,pisy,pine,Natural,10,115,16.8,18,1510,190,115.86999999999999,0.6291665285825729,535,38.5
1108,Pinus sylvestris,pisy,pine,Natural,7,232,27.9,50.2,137,290.69,162.668,-0.7374999523162842,384,46
1109,Pinus sylvestris,pisy,pine,Natural,9,134,20.2,20.9,241,129.63,76.262,-0.7374999523162842,384,46
1112,Betula spp,besp,birch,Natural,6,30,11.5,10.1,2000,111,84.89999999999999,0.2249999443689982,417,42
1118,Pinus sylvestris,pisy,pine,Planted,7,70,15,15.1,1437,181,146.4,3.370833281427622,290,27.5
1119,Pinus sylvestris,pisy,pine,Natural,6,30,12,11.3,3175,206.4,130,3.370833281427622,290,27.5
1120,Pinus sylvestris,pisy,pine,Planted,9,60,12,11.5,2825,177.5,124.2,3.370833281427622,290,27.5
1121,Pinus sylvestris,pisy,pine,Planted,7,40,11,10.2,2940,139.4,112.1,3.370833281427622,290,27.5
1122,Pinus sylvestris,pisy,pine,Natural,9,160,15,19,702,108.5,71.7,3.370833281427622,290,27.5
1132,Pinus sylvestris,pisy,pine,Natural,13,100,4.2,5,4180,35,20.015,0.6291665285825729,535,38.5
1149,Picea abies,piab,spruce,Natural,9,110,19.3,17.8,1235,294,158.20000000000002,4.5583333149552345,686,31.5
1150,Picea abies,piab,spruce,Natural,11,120,13.7,13.4,1237,137,96.10000000000001,4.5583333149552345,686,31.5
1174,Pinus sylvestris,pisy,pine,Natural,7,32,10.8,8.6,4450,126.9,91.77,3.60833332935969,629,31.5
1178,Picea abies,piab,spruce,Natural,11,200,11.3,13.5,980,135,84.8,1.370833287636439,566,31.5
1180,Picea abies,piab,spruce,Natural,12,170,8.8,11.4,710,48,38.190000000000005,1.370833287636439,566,31.5
1208,Pinus sylvestris,pisy,pine,Natural,9,85,17.2,18.3,925,192,125,4.245833449065685,663,46
1212,Quercus robur,quro,oak,Natural,9,23,4.5,2.9,16900,35,29.56,6.374999925494194,503,39
1214,Quercus robur,quro,oak,Natural,10,74,9.8,15.6,868,105,62.78999999999999,6.374999925494194,503,39
1226,Pinus sylvestris,pisy,pine,Natural,9,90,15,16,1400,150,88.69999999999999,-1.6583333214124043,614,49.5
1227,Pinus sylvestris,pisy,pine,Natural,9,90,17,19,1080,125,82.19,-1.6583333214124043,614,49.5
1228,Pinus sylvestris,pisy,pine,Natural,9,100,17,19,1540,178,86.39,-1.6583333214124043,614,49.5
1229,Pinus sylvestris,pisy,pine,Natural,11,150,9,14,530,61,30.709999999999997,-1.6583333214124043,614,49.5
1232,Picea abies,piab,spruce,Natural,10,130,14,15,1858,170,118.11,-1.6583333214124043,614,49.5
1245,Pinus sylvestris,pisy,pine,Natural,8,60,15.9,18,1068,194,110.11,-2.3291666408379874,529,42.5
1246,Pinus sylvestris,pisy,pine,Natural,8,62,15.2,17.2,1628,164,106.62,-2.3291666408379874,529,42.5
1257,Betula spp,besp,birch,Natural,4,55,27.1,23,588,322,179.3,3.78750000645717,637,38
1258,Betula spp,besp,birch,Natural,4,27,16.2,10.2,2650,193,118.2,3.78750000645717,637,38
1259,Betula spp,besp,birch,Natural,5,43,24,17.8,984,277,168.405,3.78750000645717,637,38
1277,Pinus sylvestris,pisy,pine,Natural,9,50,9.7,14.6,486,43.9,28.9,6.583333364066978,631,20
1278,Pinus sylvestris,pisy,pine,Natural,7,65,20.6,20.6,785,254,128.7,6.583333364066978,631,20
1279,Pinus sylvestris,pisy,pine,Natural,7,50,13.6,15.4,1745,190,105.6,6.583333364066978,631,20
1280,Pinus sylvestris,pisy,pine,Natural,6,60,23.3,22.2,665,277.7,126.30000000000001,6.583333364066978,631,20
1281,Pinus sylvestris,pisy,pine,Natural,8,65,15.6,16.4,955,142.5,84.60000000000001,6.583333364066978,631,20
1282,Pinus sylvestris,pisy,pine,Natural,11,50,5,10.5,955,28,17.7,6.583333364066978,631,20
1283,Pinus sylvestris,pisy,pine,Natural,12,80,5.1,7.4,1150,17.3,9.6,6.583333364066978,631,20
1284,Pinus sylvestris,pisy,pine,Natural,11,50,3.3,5.3,340,2.4,2.5,6.583333364066978,631,20
1285,Pinus sylvestris,pisy,pine,Natural,9,140,21.6,25.8,480,259.8,165.1,6.670833390516539,643,23
1286,Pinus sylvestris,pisy,pine,Natural,8,100,21.8,22.2,500,196.2,157.70000000000002,6.670833390516539,643,23
1287,Pinus sylvestris,pisy,pine,Natural,6,60,22.6,19.8,835,247.1,201.4,6.670833390516539,643,23
1288,Quercus robur,quro,oak,Natural,7,60,18.2,19.6,600,159,124.79999999999998,6.670833390516539,643,23
1291,Pinus sylvestris,pisy,pine,Natural,7,26,9.3,7.5,9800,88.2,58.099999999999994,3.60833332935969,629,31.5
1292,Pinus sylvestris,pisy,pine,Natural,8,32,8.5,6.2,22680,117.6,81.42,3.60833332935969,629,31.5
1294,Betula spp,besp,birch,Natural,9,8,1.15,0.66,430000,6.4,5.209999999999999,3.7791667381922402,628,38
1295,Betula spp,besp,birch,Natural,9,10,1.72,1.1,304000,14.4,13.57,3.7791667381922402,628,38
1296,Betula spp,besp,birch,Natural,8,10,2.12,1.41,144000,23.1,15.94,3.7791667381922402,628,38
1297,Betula spp,besp,birch,Natural,6,20,8.7,5.09,8960,96.2,55.46000000000001,3.7791667381922402,628,38
1299,Betula spp,besp,birch,Natural,5,41,21.3,15.3,1560,311.6,183.69,3.7791667381922402,628,38
1300,Betula spp,besp,birch,Natural,5,55,23.8,20.6,830,305,186.48000000000002,3.7791667381922402,628,38
1304,Betula spp,besp,birch,Natural,6,12,4.5,2.01,53000,61.2,31.75,3.7791667381922402,628,38
1305,Betula spp,besp,birch,Natural,6,15,6.9,3.3,17100,38.7,35.589999999999996,3.7791667381922402,628,38
1306,Betula spp,besp,birch,Natural,6,21,9.6,5.57,8240,123.8,61.269999999999996,3.7791667381922402,628,38
1308,Betula spp,besp,birch,Natural,4,38,21,16.7,1320,287.7,169.89,3.7791667381922402,628,38
1314,Betula spp,besp,birch,Natural,7,88,24.8,31.2,280,242,151.51,4.541666678152978,642,40.5
1318,Pinus sylvestris,pisy,pine,Natural,8,80,19.2,17,1489,328,152.9,4.245833449065685,663,46
1320,Pinus sylvestris,pisy,pine,Natural,11,90,8.8,11,1903,83.5,47.50000000000001,4.245833449065685,663,46
1322,Betula spp,besp,birch,Natural,6,37,13.7,11.8,2452,193,105.24000000000001,4.1499999538064,700,29
1330,Picea abies,piab,spruce,Natural,7,15,5.6,4.3,6755,37.1,18.66,3.408333187301954,610,42
1349,Picea abies,piab,spruce,Natural,7,85,22.5,27.4,594,378,209,4.699999921023846,621,33
1350,Betula spp,besp,birch,Natural,9,50,10.8,12,1230,75,50.31999999999999,-4.091666606565316,509,46.5
1419,Betula spp,besp,birch,Natural,9,34,7.7,4.6,9250,83,36.025000000000006,3.78750000645717,637,38
1437,Fagus sylvatica,fasy,beech,Natural,7,62,19.8,19.2,1917,435,309.065,7.4708333139618235,761,26
1438,Fagus sylvatica,fasy,beech,Natural,5,63,25.7,25.3,1273,438,351.22,7.4708333139618235,761,26
1442,Fagus sylvatica,fasy,beech,Natural,5,51,23.1,21.4,3211,340,269.82,7.4708333139618235,761,26
1443,Fagus sylvatica,fasy,beech,Natural,7,11,3.5,1.9,1213,36,32.86,7.4708333139618235,761,26
1444,Fagus sylvatica,fasy,beech,Natural,5,18,9.3,6.5,5950,83,67.003,7.4708333139618235,761,26
1445,Fagus sylvatica,fasy,beech,Natural,5,22,10.1,6.6,5000,99,75.028,7.4708333139618235,761,26
1446,Fagus sylvatica,fasy,beech,Natural,5,25,13.2,8.7,4175,165,119.94500000000001,7.4708333139618235,761,26
1453,Fagus sylvatica,fasy,beech,Natural,5,51,21,18.7,1125,314,223.516,7.4708333139618235,761,26
1454,Picea abies,piab,spruce,Natural,3,90,36.5,38.5,454,778,298.96,4.995833329856396,1123,25
1455,Picea abies,piab,spruce,Natural,3,64,31.4,35,516,734,183.62,4.995833329856396,1123,25
1457,Picea abies,piab,spruce,Natural,4,38,22.8,24.5,1128,566,244.85,4.995833329856396,1123,25
1458,Picea abies,piab,spruce,Natural,3,82,35.9,48,401,742,307.712,4.995833329856396,1123,25
1459,Picea abies,piab,spruce,Natural,3,70,32.6,34.6,512,682,266.142,4.995833329856396,1123,25
1460,Picea abies,piab,spruce,Natural,3,45,25.3,26.6,1049,537,206.461,4.995833329856396,1123,25
1461,Picea abies,piab,spruce,Natural,5,82,30.9,33.2,560,679,294.345,4.995833329856396,1123,25
1462,Picea abies,piab,spruce,Natural,4,68,29,32,781,741,289.194,4.995833329856396,1123,25
1463,Picea abies,piab,spruce,Natural,4,32,18.4,17,1971,338,149.208,4.995833329856396,1123,25
1464,Picea abies,piab,spruce,Natural,4,32,17.8,15.5,2596,307,141.61,4.995833329856396,1123,25
1465,Picea abies,piab,spruce,Natural,6,16,6.3,7.6,3400,32.1,34.775999999999996,4.995833329856396,1123,25
1466,Picea abies,piab,spruce,Natural,6,28,11.9,10.8,3850,219,97.937,4.995833329856396,1123,25
1467,Picea abies,piab,spruce,Natural,8,33,9.6,10.1,4980,245,94.099,4.995833329856396,1123,25
1468,Picea abies,piab,spruce,Natural,8,30,7.9,8.3,5400,161,85.238,4.995833329856396,1123,25
1469,Picea abies,piab,spruce,Natural,3,104,38.6,46.4,242,556,281.26,4.995833329856396,1123,25
1470,Picea abies,piab,spruce,Natural,7,20,7.8,6.7,5587,63,35.931,4.995833329856396,1123,25
1471,Picea abies,piab,spruce,Natural,6,33,12.2,10.4,3248,196,86.32400000000001,4.995833329856396,1123,25
1472,Picea abies,piab,spruce,Natural,6,35,13.9,13.3,2065,212,86.80799999999999,4.995833329856396,1123,25
1473,Picea abies,piab,spruce,Natural,9,17,3.8,4.3,7420,27.4,22.122,4.995833329856396,1123,25
1474,Picea abies,piab,spruce,Natural,6,26,10.6,10.8,2653,140.1,69.856,4.995833329856396,1123,25
1475,Picea abies,piab,spruce,Natural,5,33,16.3,13.8,2900,371,153.79,4.995833329856396,1123,25
1476,Picea abies,piab,spruce,Natural,5,35,17.2,14.7,3360,409,161.14,4.995833329856396,1123,25
1477,Picea abies,piab,spruce,Natural,6,31,12.2,12.2,3046,206.4,94.738,4.995833329856396,1123,25
1478,Picea abies,piab,spruce,Natural,6,12,5.1,6,2650,23,22.214,4.995833329856396,1123,25
1479,Picea abies,piab,spruce,Natural,7,19,6.2,6.9,4850,51.7,38.736000000000004,4.995833329856396,1123,25
1480,Picea abies,piab,spruce,Planted,8,11,3.1,3.6,2600,9,13.42,4.995833329856396,1123,25
1481,Picea abies,piab,spruce,Natural,8,17,4.7,5.6,2417,19.5,20.43,4.995833329856396,1123,25
1482,Picea abies,piab,spruce,Natural,6,22,8.9,9.1,3813,92.4,57.68000000000001,4.995833329856396,1123,25
1483,Picea abies,piab,spruce,Natural,4,42,21.3,23,1708,503,210.924,4.995833329856396,1123,25
1484,Picea abies,piab,spruce,Natural,6,135,31.2,39.5,470,643,364.536,4.995833329856396,1123,25
1485,Picea abies,piab,spruce,Natural,5,41,21.8,20.4,1280,403,167.82999999999998,4.995833329856396,1123,25
1486,Picea abies,piab,spruce,Natural,8,23,6.6,7.8,3453,57,48.013000000000005,4.995833329856396,1123,25
1487,Picea abies,piab,spruce,Natural,5,32,15.9,15.5,4334,385,199.027,4.995833329856396,1123,25
1488,Picea abies,piab,spruce,Natural,5,59,23.4,24.5,1035,383,157.96,4.995833329856396,1123,25
1489,Picea abies,piab,spruce,Natural,6,48,19.3,17.5,2052,324,136.71,4.995833329856396,1123,25
1490,Picea abies,piab,spruce,Natural,5,95,31.1,30.8,892,872,378.032,4.995833329856396,1123,25
1491,Picea abies,piab,spruce,Natural,8,35,9.8,9.8,2763,184,81.3,7.4708333139618235,761,26
1492,Picea abies,piab,spruce,Natural,8,50,14.4,14.7,1825,376,178.17999999999998,7.4708333139618235,761,26
1493,Picea abies,piab,spruce,Natural,8,80,19.8,21.8,835,470,226.4,7.4708333139618235,761,26
1494,Picea abies,piab,spruce,Natural,8,120,23.4,33.4,370,528,261.34,7.4708333139618235,761,26
1495,Picea abies,piab,spruce,Natural,8,15,3.8,2.3,18180,32,27.48,5.2874999816219015,633,35
1496,Picea abies,piab,spruce,Natural,7,27,8.8,5.2,10216,105,82,6.745833271493514,601,25.5
1497,Picea abies,piab,spruce,Natural,7,30,10.2,6.7,6750,122,98.02,6.745833271493514,601,25.5
1498,Picea abies,piab,spruce,Natural,6,35,14.1,10,3146,194,139.58,6.745833271493514,601,25.5
1499,Picea abies,piab,spruce,Natural,6,51,19.4,15.9,1528,299,196.69,6.745833271493514,601,25.5
1500,Picea abies,piab,spruce,Natural,6,62,23.1,24.6,669,363,227.83999999999997,6.745833271493514,601,25.5
1501,Picea abies,piab,spruce,Natural,5,75,26.7,25.1,647,421,249.75,6.745833271493514,601,25.5
1502,Picea abies,piab,spruce,Natural,4,90,33.2,27.7,378,438,261.8,6.745833271493514,601,25.5
1504,Picea abies,piab,spruce,Natural,5,48,21.5,23.5,1404,890,451.4,6.708333352270226,586,28
1508,Picea abies,piab,spruce,Natural,6,93,27,25,490,220,152.5,4.699999921023846,621,33
1607,Picea abies,piab,spruce,Natural,7,30,8.1,6.9,885,125,97.7,3.216666673620542,691,31.5
1608,Picea abies,piab,spruce,Natural,5,80,29.6,35.4,415,560,256.34,3.216666673620542,691,31.5
1610,Picea abies,piab,spruce,Natural,7,26,8.9,9.9,4455,140,80.80000000000001,3.9791667138536773,637,44.5
1640,Quercus robur,quro,oak,Natural,9,140,21.6,25.8,514,207,131.07,6.670833390516539,643,23
1641,Quercus robur,quro,oak,Natural,8,100,21.8,22.2,521,183,140.95999999999998,6.670833390516539,643,23
1642,Quercus robur,quro,oak,Natural,6,60,22.6,19.8,751,101,78.29,6.670833390516539,643,23
1643,Quercus robur,quro,oak,Natural,7,60,18.2,19.6,642,128,106.32000000000001,6.670833390516539,643,23
1644,Quercus robur,quro,oak,Natural,6,30,12.2,10.3,2736,146,110.60000000000001,6.670833390516539,643,23
1645,Quercus robur,quro,oak,Natural,6,40,15.7,14.3,1650,212,160.26,6.670833390516539,643,23
1646,Quercus robur,quro,oak,Natural,6,50,18.7,18.4,1105,273,204.35999999999999,6.670833390516539,643,23
1647,Quercus robur,quro,oak,Natural,6,60,21.3,22.2,820,328,245.44,6.670833390516539,643,23
1648,Quercus robur,quro,oak,Natural,6,70,23.5,26.1,628,376,282.97999999999996,6.670833390516539,643,23
1649,Quercus robur,quro,oak,Natural,6,80,25.3,29.9,498,417,309.14000000000004,6.670833390516539,643,23
1650,Quercus robur,quro,oak,Natural,6,90,26.8,33.5,410,451,334.82,6.670833390516539,643,23
1651,Quercus robur,quro,oak,Natural,6,100,28.1,37.1,343,482,357.84000000000003,6.670833390516539,643,23
1652,Quercus robur,quro,oak,Natural,6,110,29.2,40.6,291,509,375.58000000000004,6.670833390516539,643,23
1653,Quercus robur,quro,oak,Natural,6,120,30.1,43.8,254,531,391.12,6.670833390516539,643,23
1654,Quercus robur,quro,oak,Natural,6,130,30.8,46.6,227,549,397.59000000000003,6.670833390516539,643,23
1655,Quercus robur,quro,oak,Natural,6,140,31.4,48.8,209,564,407.64,6.670833390516539,643,23
1656,Quercus robur,quro,oak,Natural,6,150,31.9,50.8,194,577,416.07,6.670833390516539,643,23
1657,Quercus robur,quro,oak,Natural,6,160,32.3,52.6,182,586,422.76000000000005,6.670833390516539,643,23
1658,Quercus robur,quro,oak,Natural,6,170,32.6,54,174,594,429.23999999999995,6.670833390516539,643,23
1659,Quercus robur,quro,oak,Natural,6,180,32.8,55.3,166,600,422.5,6.670833390516539,643,23
1660,Quercus robur,quro,oak,Natural,7,30,10,8.9,3262,107,82.25,6.670833390516539,643,23
1661,Quercus robur,quro,oak,Natural,7,40,13.1,11.9,2140,162,121.97999999999999,6.670833390516539,643,23
1662,Quercus robur,quro,oak,Natural,7,50,15.8,15.6,1392,215,160.5,6.670833390516539,643,23
1663,Quercus robur,quro,oak,Natural,7,60,18.2,19.3,988,262,195.58,6.670833390516539,643,23
1664,Quercus robur,quro,oak,Natural,7,70,20.3,23,740,306,226.98,6.670833390516539,643,23
1665,Quercus robur,quro,oak,Natural,7,80,22.1,26.3,595,345,256.04999999999995,6.670833390516539,643,23
1666,Quercus robur,quro,oak,Natural,7,90,23.6,29.2,503,380,281.9,6.670833390516539,643,23
1667,Quercus robur,quro,oak,Natural,7,100,25.3,32,435,412,311.56,6.670833390516539,643,23
1668,Quercus robur,quro,oak,Natural,7,110,26.2,35.1,370,438,323.86,6.670833390516539,643,23
1669,Quercus robur,quro,oak,Natural,7,120,27.1,38,320,459,337.18,6.670833390516539,643,23
1670,Quercus robur,quro,oak,Natural,7,130,27.8,40.6,285,476,350.32,6.670833390516539,643,23
1671,Quercus robur,quro,oak,Natural,7,140,28.4,42.9,258,490,359.40000000000003,6.670833390516539,643,23
1672,Quercus robur,quro,oak,Natural,7,150,28.9,44.8,238,502,367.64,6.670833390516539,643,23
1673,Quercus robur,quro,oak,Natural,7,160,29.2,46.6,222,509,374.08000000000004,6.670833390516539,643,23
1674,Quercus robur,quro,oak,Natural,7,170,29.4,48,209,514,370.54,6.670833390516539,643,23
1675,Quercus robur,quro,oak,Natural,7,180,29.5,49.1,200,517,371.07,6.670833390516539,643,23
1676,Quercus robur,quro,oak,Natural,8,30,8.7,7.8,3935,85,67.85,6.670833390516539,643,23
1677,Quercus robur,quro,oak,Natural,8,40,11.4,10.2,2692,132,100.00000000000001,6.670833390516539,643,23
1678,Quercus robur,quro,oak,Natural,8,50,13.6,13.5,1700,174,128.76000000000002,6.670833390516539,643,23
1679,Quercus robur,quro,oak,Natural,8,60,15.8,16.5,1244,214,159.56,6.670833390516539,643,23
